shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
317521,49.265249,-123.215962,1,0
317521,49.263855,-123.215244,10,0.2413
317521,49.262785,-123.097018,100,9.1275
317521,49.262775,-123.096704,101,9.1504
317521,49.262639,-123.096,102,9.2038
317521,49.26255,-123.095594,103,9.235
317521,49.262519,-123.094953,104,9.2818
317521,49.262519,-123.094952,105,9.2818
317521,49.262509,-123.093529,106,9.3854
317521,49.262506,-123.093,107,9.4239
317521,49.26249,-123.091044,108,9.5663
317521,49.262482,-123.089135,109,9.7053
317521,49.263852,-123.21507,11,0.2539
317521,49.26247,-123.087187,110,9.847
317521,49.262456,-123.085265,111,9.987
317521,49.262441,-123.083322,112,10.1284
317521,49.262425,-123.08139,113,10.269
317521,49.262415,-123.080307,114,10.3479
317521,49.262393,-123.077623,115,10.5432
317521,49.262392,-123.07748,116,10.5536
317521,49.262386,-123.076726,117,10.6085
317521,49.262376,-123.075584,118,10.6917
317521,49.26237,-123.074831,119,10.7465
317521,49.263925,-123.214904,12,0.2685
317521,49.262359,-123.073646,120,10.8327
317521,49.262343,-123.071787,121,10.9681
317521,49.262326,-123.069794,122,11.1131
317521,49.262818,-123.069786,123,11.1678
317521,49.262926,-123.069784,124,11.1799
317521,49.263024,-123.069782,125,11.1908
317521,49.263232,-123.069778,126,11.2139
317521,49.263583,-123.069771,127,11.2529
317521,49.263743,-123.069767,128,11.2707
317521,49.263683,-123.069717,129,11.2783
317521,49.263905,-123.213689,13,0.357
317521,49.262606,-123.067007,130,11.5091
317521,49.263889,-123.212699,14,0.429
317521,49.26388,-123.212129,15,0.4705
317521,49.263836,-123.209121,16,0.6895
317521,49.263791,-123.20609,17,0.9102
317521,49.263744,-123.203012,18,1.1343
317521,49.263743,-123.203011,19,1.1344
317521,49.265365,-123.215906,2,0.0135
317521,49.263699,-123.200095,20,1.3467
317521,49.263699,-123.200081,21,1.3477
317521,49.263699,-123.200082,22,1.3478
317521,49.263647,-123.19697,23,1.5744
317521,49.263637,-123.195656,24,1.67
317521,49.263624,-123.193912,25,1.797
317521,49.263624,-123.193913,26,1.7971
317521,49.263579,-123.190841,27,2.0207
317521,49.263578,-123.19084,28,2.0208
317521,49.263533,-123.187814,29,2.2411
317521,49.265413,-123.215728,3,0.0275
317521,49.263481,-123.185898,30,2.3807
317521,49.263939,-123.185888,31,2.4317
317521,49.26437,-123.185879,32,2.4796
317521,49.264336,-123.183785,33,2.6321
317521,49.264304,-123.181857,34,2.7724
317521,49.26427,-123.179827,35,2.9202
317521,49.264269,-123.179826,36,2.9204
317521,49.264235,-123.177798,37,3.068
317521,49.264203,-123.1759,38,3.2062
317521,49.264173,-123.173993,39,3.345
317521,49.265383,-123.215132,4,0.071
317521,49.264174,-123.173993,40,3.3452
317521,49.264141,-123.172058,41,3.486
317521,49.264127,-123.171242,42,3.5454
317521,49.264094,-123.170073,43,3.6306
317521,49.26408,-123.16816,44,3.7699
317521,49.26405,-123.166486,45,3.8917
317521,49.264041,-123.164639,46,4.0262
317521,49.263983,-123.16241,47,4.1885
317521,49.26394,-123.160013,48,4.3631
317521,49.2639,-123.157641,49,4.5358
317521,49.265383,-123.215131,5,0.0711
317521,49.263861,-123.155299,50,4.7063
317521,49.263821,-123.152938,51,4.8782
317521,49.263812,-123.152389,52,4.9182
317521,49.263811,-123.152346,53,4.9213
317521,49.263782,-123.150543,54,5.0526
317521,49.263782,-123.150544,55,5.0526
317521,49.263742,-123.148142,56,5.2275
317521,49.263702,-123.145757,57,5.4012
317521,49.263662,-123.143414,58,5.5718
317521,49.263614,-123.141027,59,5.7456
317521,49.265255,-123.215144,6,0.0854
317521,49.263614,-123.141026,60,5.7457
317521,49.263596,-123.139257,61,5.8744
317521,49.263589,-123.138562,62,5.925
317521,49.263581,-123.137859,63,5.9762
317521,49.26356,-123.136088,64,6.1051
317521,49.26356,-123.136089,65,6.1052
317521,49.26352,-123.13372,66,6.2777
317521,49.263484,-123.131368,67,6.4489
317521,49.263444,-123.129003,68,6.6211
317521,49.263406,-123.126619,69,6.7947
317521,49.264807,-123.215189,7,0.1353
317521,49.263368,-123.124176,70,6.9725
317521,49.263317,-123.121819,71,7.1442
317521,49.263295,-123.119895,72,7.2843
317521,49.26325,-123.117521,73,7.4571
317521,49.26325,-123.11752,74,7.4572
317521,49.263207,-123.114925,75,7.6461
317521,49.263205,-123.114849,76,7.6517
317521,49.263204,-123.114778,77,7.6568
317521,49.263204,-123.114779,78,7.6569
317521,49.264032,-123.114758,79,7.749
317521,49.264402,-123.215214,8,0.1804
317521,49.264036,-123.114758,80,7.7495
317521,49.263944,-123.114327,81,7.7824
317521,49.263909,-123.112873,82,7.8883
317521,49.263875,-123.11092,83,8.0305
317521,49.263451,-123.110939,84,8.0777
317521,49.263145,-123.110952,85,8.1118
317521,49.263146,-123.110953,86,8.1119
317521,49.26312,-123.109484,87,8.2189
317521,49.263119,-123.109484,88,8.219
317521,49.263048,-123.106831,89,8.4122
317521,49.263999,-123.21524,9,0.2253
317521,49.263014,-123.104885,90,8.5539
317521,49.263015,-123.104886,91,8.5541
317521,49.262967,-123.102961,92,8.6943
317521,49.262916,-123.101045,93,8.8338
317521,49.262908,-123.100888,94,8.8453
317521,49.262891,-123.100285,95,8.8892
317521,49.262872,-123.099526,96,8.9445
317521,49.26287,-123.099518,97,8.9451
317521,49.262852,-123.098984,98,8.9841
317521,49.262785,-123.097017,99,9.1274
317522,49.266989,-123.24836,1,0
317522,49.266901,-123.24128,10,0.6275
317522,49.263295,-123.119895,100,9.6854
317522,49.26325,-123.117521,101,9.8582
317522,49.26325,-123.11752,102,9.8583
317522,49.263207,-123.114925,103,10.0472
317522,49.263205,-123.114849,104,10.0528
317522,49.263204,-123.114778,105,10.058
317522,49.263204,-123.114779,106,10.058
317522,49.264032,-123.114758,107,10.1501
317522,49.264036,-123.114758,108,10.1506
317522,49.263944,-123.114327,109,10.1836
317522,49.266902,-123.24128,11,0.6276
317522,49.263909,-123.112873,110,10.2895
317522,49.263875,-123.11092,111,10.4317
317522,49.263451,-123.110939,112,10.4788
317522,49.263145,-123.110952,113,10.5129
317522,49.263146,-123.110953,114,10.513
317522,49.26312,-123.109484,115,10.62
317522,49.263119,-123.109484,116,10.6201
317522,49.263048,-123.106831,117,10.8134
317522,49.263014,-123.104885,118,10.955
317522,49.263015,-123.104886,119,10.9552
317522,49.266905,-123.240327,12,0.697
317522,49.262967,-123.102961,120,11.0954
317522,49.262916,-123.101045,121,11.235
317522,49.262908,-123.100888,122,11.2464
317522,49.262891,-123.100285,123,11.2904
317522,49.262872,-123.099526,124,11.3456
317522,49.26287,-123.099518,125,11.3463
317522,49.262852,-123.098984,126,11.3852
317522,49.262785,-123.097017,127,11.5285
317522,49.262785,-123.097018,128,11.5286
317522,49.262775,-123.096704,129,11.5515
317522,49.266849,-123.239515,13,0.7564
317522,49.262639,-123.096,130,11.6049
317522,49.26255,-123.095594,131,11.6361
317522,49.262519,-123.094953,132,11.6829
317522,49.262519,-123.094952,133,11.683
317522,49.262509,-123.093529,134,11.7865
317522,49.262506,-123.093,135,11.825
317522,49.26249,-123.091044,136,11.9674
317522,49.262482,-123.089135,137,12.1064
317522,49.26247,-123.087187,138,12.2482
317522,49.262456,-123.085265,139,12.3881
317522,49.26685,-123.239516,14,0.7565
317522,49.262441,-123.083322,140,12.5295
317522,49.262425,-123.08139,141,12.6701
317522,49.262415,-123.080307,142,12.749
317522,49.262393,-123.077623,143,12.9443
317522,49.262392,-123.07748,144,12.9548
317522,49.262386,-123.076726,145,13.0096
317522,49.262376,-123.075584,146,13.0928
317522,49.26237,-123.074831,147,13.1476
317522,49.262359,-123.073646,148,13.2338
317522,49.262343,-123.071787,149,13.3692
317522,49.266778,-123.239012,15,0.7941
317522,49.262326,-123.069794,150,13.5142
317522,49.262818,-123.069786,151,13.569
317522,49.262926,-123.069784,152,13.581
317522,49.263024,-123.069782,153,13.5919
317522,49.263232,-123.069778,154,13.615
317522,49.263583,-123.069771,155,13.6541
317522,49.263743,-123.069767,156,13.6718
317522,49.263683,-123.069717,157,13.6795
317522,49.262606,-123.067007,158,13.9102
317522,49.266778,-123.239011,16,0.7942
317522,49.266698,-123.238553,17,0.8287
317522,49.266695,-123.23854,18,0.8297
317522,49.266671,-123.23844,19,0.8374
317522,49.267589,-123.246594,2,0.1448
317522,49.266487,-123.237693,20,0.8955
317522,49.266426,-123.237506,21,0.9107
317522,49.266258,-123.236988,22,0.9528
317522,49.266258,-123.236989,23,0.9529
317522,49.265646,-123.235682,24,1.0698
317522,49.265645,-123.235681,25,1.07
317522,49.26552,-123.235482,26,1.09
317522,49.264121,-123.233265,27,1.3142
317522,49.264122,-123.233266,28,1.3143
317522,49.263909,-123.232743,29,1.3592
317522,49.266404,-123.245634,3,0.294
317522,49.263709,-123.23211,30,1.4103
317522,49.263643,-123.231793,31,1.4345
317522,49.26354,-123.231298,32,1.4723
317522,49.263541,-123.231299,33,1.4725
317522,49.263473,-123.230602,34,1.5238
317522,49.26349,-123.229933,35,1.5725
317522,49.263494,-123.229768,36,1.5845
317522,49.263839,-123.215901,37,2.5945
317522,49.263855,-123.215244,38,2.6424
317522,49.263852,-123.21507,39,2.6551
317522,49.266281,-123.24554,4,0.3093
317522,49.263925,-123.214904,40,2.6696
317522,49.263905,-123.213689,41,2.7581
317522,49.263889,-123.212699,42,2.8302
317522,49.26388,-123.212129,43,2.8717
317522,49.263836,-123.209121,44,3.0906
317522,49.263791,-123.20609,45,3.3113
317522,49.263744,-123.203012,46,3.5354
317522,49.263743,-123.203011,47,3.5355
317522,49.263699,-123.200095,48,3.7478
317522,49.263699,-123.200081,49,3.7489
317522,49.266339,-123.245349,5,0.3246
317522,49.263699,-123.200082,50,3.7489
317522,49.263647,-123.19697,51,3.9755
317522,49.263637,-123.195656,52,4.0712
317522,49.263624,-123.193912,53,4.1981
317522,49.263624,-123.193913,54,4.1982
317522,49.263579,-123.190841,55,4.4218
317522,49.263578,-123.19084,56,4.422
317522,49.263533,-123.187814,57,4.6423
317522,49.263481,-123.185898,58,4.7818
317522,49.263939,-123.185888,59,4.8328
317522,49.266468,-123.244555,6,0.3841
317522,49.26437,-123.185879,60,4.8807
317522,49.264336,-123.183785,61,5.0332
317522,49.264304,-123.181857,62,5.1735
317522,49.26427,-123.179827,63,5.3213
317522,49.264269,-123.179826,64,5.3215
317522,49.264235,-123.177798,65,5.4691
317522,49.264203,-123.1759,66,5.6073
317522,49.264173,-123.173993,67,5.7462
317522,49.264174,-123.173993,68,5.7463
317522,49.264141,-123.172058,69,5.8872
317522,49.266543,-123.244019,7,0.424
317522,49.264127,-123.171242,70,5.9466
317522,49.264094,-123.170073,71,6.0317
317522,49.26408,-123.16816,72,6.171
317522,49.26405,-123.166486,73,6.2929
317522,49.264041,-123.164639,74,6.4273
317522,49.263983,-123.16241,75,6.5897
317522,49.26394,-123.160013,76,6.7642
317522,49.2639,-123.157641,77,6.9369
317522,49.263861,-123.155299,78,7.1074
317522,49.263821,-123.152938,79,7.2793
317522,49.266799,-123.242355,8,0.5484
317522,49.263812,-123.152389,80,7.3193
317522,49.263811,-123.152346,81,7.3224
317522,49.263782,-123.150543,82,7.4537
317522,49.263782,-123.150544,83,7.4538
317522,49.263742,-123.148142,84,7.6286
317522,49.263702,-123.145757,85,7.8023
317522,49.263662,-123.143414,86,7.9729
317522,49.263614,-123.141027,87,8.1467
317522,49.263614,-123.141026,88,8.1468
317522,49.263596,-123.139257,89,8.2755
317522,49.266801,-123.242342,9,0.5494
317522,49.263589,-123.138562,90,8.3261
317522,49.263581,-123.137859,91,8.3773
317522,49.26356,-123.136088,92,8.5062
317522,49.26356,-123.136089,93,8.5063
317522,49.26352,-123.13372,94,8.6788
317522,49.263484,-123.131368,95,8.85
317522,49.263444,-123.129003,96,9.0222
317522,49.263406,-123.126619,97,9.1958
317522,49.263368,-123.124176,98,9.3737
317522,49.263317,-123.121819,99,9.5453
317523,49.26437,-123.185879,1,0
317523,49.264141,-123.172058,10,1.0064
317523,49.264127,-123.171242,11,1.0659
317523,49.264094,-123.170073,12,1.151
317523,49.26408,-123.16816,13,1.2903
317523,49.26405,-123.166486,14,1.4121
317523,49.264041,-123.164639,15,1.5466
317523,49.263983,-123.16241,16,1.7089
317523,49.26394,-123.160013,17,1.8835
317523,49.2639,-123.157641,18,2.0562
317523,49.263861,-123.155299,19,2.2267
317523,49.264336,-123.183785,2,0.1525
317523,49.263821,-123.152938,20,2.3986
317523,49.263812,-123.152389,21,2.4386
317523,49.263811,-123.152346,22,2.4417
317523,49.263782,-123.150543,23,2.573
317523,49.263782,-123.150544,24,2.573
317523,49.263742,-123.148142,25,2.7479
317523,49.263702,-123.145757,26,2.9216
317523,49.263662,-123.143414,27,3.0922
317523,49.263614,-123.141027,28,3.266
317523,49.263614,-123.141026,29,3.2661
317523,49.264304,-123.181857,3,0.2928
317523,49.263596,-123.139257,30,3.3948
317523,49.263589,-123.138562,31,3.4454
317523,49.263581,-123.137859,32,3.4966
317523,49.26356,-123.136088,33,3.6255
317523,49.26356,-123.136089,34,3.6256
317523,49.26352,-123.13372,35,3.7981
317523,49.263484,-123.131368,36,3.9693
317523,49.263444,-123.129003,37,4.1415
317523,49.263406,-123.126619,38,4.3151
317523,49.263368,-123.124176,39,4.4929
317523,49.26427,-123.179827,4,0.4406
317523,49.263317,-123.121819,40,4.6646
317523,49.263295,-123.119895,41,4.8047
317523,49.26325,-123.117521,42,4.9775
317523,49.26325,-123.11752,43,4.9776
317523,49.263207,-123.114925,44,5.1665
317523,49.263205,-123.114849,45,5.1721
317523,49.263204,-123.114778,46,5.1772
317523,49.263204,-123.114779,47,5.1773
317523,49.264032,-123.114758,48,5.2694
317523,49.264036,-123.114758,49,5.2699
317523,49.264269,-123.179826,5,0.4408
317523,49.263944,-123.114327,50,5.3029
317523,49.263909,-123.112873,51,5.4088
317523,49.263875,-123.11092,52,5.551
317523,49.263451,-123.110939,53,5.5981
317523,49.263145,-123.110952,54,5.6322
317523,49.263146,-123.110953,55,5.6323
317523,49.26312,-123.109484,56,5.7393
317523,49.263119,-123.109484,57,5.7394
317523,49.263048,-123.106831,58,5.9326
317523,49.263014,-123.104885,59,6.0743
317523,49.264235,-123.177798,6,0.5884
317523,49.263015,-123.104886,60,6.0745
317523,49.262967,-123.102961,61,6.2147
317523,49.262916,-123.101045,62,6.3542
317523,49.262908,-123.100888,63,6.3657
317523,49.262891,-123.100285,64,6.4096
317523,49.262872,-123.099526,65,6.4649
317523,49.26287,-123.099518,66,6.4656
317523,49.262852,-123.098984,67,6.5045
317523,49.262785,-123.097017,68,6.6478
317523,49.262785,-123.097018,69,6.6479
317523,49.264203,-123.1759,7,0.7266
317523,49.262775,-123.096704,70,6.6708
317523,49.262639,-123.096,71,6.7242
317523,49.26255,-123.095594,72,6.7554
317523,49.262519,-123.094953,73,6.8022
317523,49.262519,-123.094952,74,6.8022
317523,49.262509,-123.093529,75,6.9058
317523,49.262506,-123.093,76,6.9443
317523,49.26249,-123.091044,77,7.0867
317523,49.262482,-123.089135,78,7.2257
317523,49.26247,-123.087187,79,7.3675
317523,49.264173,-123.173993,8,0.8654
317523,49.262456,-123.085265,80,7.5074
317523,49.262441,-123.083322,81,7.6488
317523,49.262425,-123.08139,82,7.7894
317523,49.262415,-123.080307,83,7.8683
317523,49.262393,-123.077623,84,8.0636
317523,49.262392,-123.07748,85,8.074
317523,49.262386,-123.076726,86,8.1289
317523,49.262376,-123.075584,87,8.2121
317523,49.26237,-123.074831,88,8.2669
317523,49.262359,-123.073646,89,8.3531
317523,49.264174,-123.173993,9,0.8656
317523,49.262343,-123.071787,90,8.4885
317523,49.262326,-123.069794,91,8.6335
317523,49.262818,-123.069786,92,8.6883
317523,49.262926,-123.069784,93,8.7003
317523,49.263024,-123.069782,94,8.7112
317523,49.263232,-123.069778,95,8.7343
317523,49.263583,-123.069771,96,8.7733
317523,49.263743,-123.069767,97,8.7911
317523,49.263683,-123.069717,98,8.7987
317523,49.262606,-123.067007,99,9.0295
317524,49.266989,-123.24836,1,0
317524,49.266901,-123.24128,10,0.6275
317524,49.263295,-123.119895,100,9.6854
317524,49.26325,-123.117521,101,9.8582
317524,49.26325,-123.11752,102,9.8583
317524,49.263207,-123.114925,103,10.0472
317524,49.263205,-123.114849,104,10.0528
317524,49.263204,-123.114778,105,10.058
317524,49.263204,-123.114779,106,10.058
317524,49.264032,-123.114758,107,10.1501
317524,49.264036,-123.114758,108,10.1506
317524,49.263944,-123.114327,109,10.1836
317524,49.266902,-123.24128,11,0.6276
317524,49.263909,-123.112873,110,10.2895
317524,49.263875,-123.11092,111,10.4317
317524,49.263451,-123.110939,112,10.4788
317524,49.263145,-123.110952,113,10.5129
317524,49.263146,-123.110953,114,10.513
317524,49.26312,-123.109484,115,10.62
317524,49.263119,-123.109484,116,10.6201
317524,49.263048,-123.106831,117,10.8134
317524,49.263014,-123.104885,118,10.955
317524,49.263015,-123.104886,119,10.9552
317524,49.266905,-123.240327,12,0.697
317524,49.262967,-123.102961,120,11.0954
317524,49.262916,-123.101045,121,11.235
317524,49.262908,-123.100888,122,11.2464
317524,49.262891,-123.100285,123,11.2904
317524,49.262872,-123.099526,124,11.3456
317524,49.26287,-123.099518,125,11.3463
317524,49.262852,-123.098984,126,11.3852
317524,49.262785,-123.097017,127,11.5285
317524,49.262785,-123.097018,128,11.5286
317524,49.262775,-123.096704,129,11.5515
317524,49.266849,-123.239515,13,0.7564
317524,49.262639,-123.096,130,11.6049
317524,49.26255,-123.095594,131,11.6361
317524,49.262519,-123.094953,132,11.6829
317524,49.262519,-123.094952,133,11.683
317524,49.262509,-123.093529,134,11.7865
317524,49.262506,-123.093,135,11.825
317524,49.26249,-123.091044,136,11.9674
317524,49.262482,-123.089135,137,12.1064
317524,49.26247,-123.087187,138,12.2482
317524,49.262456,-123.085265,139,12.3881
317524,49.26685,-123.239516,14,0.7565
317524,49.262441,-123.083322,140,12.5295
317524,49.262425,-123.08139,141,12.6701
317524,49.262415,-123.080307,142,12.749
317524,49.262393,-123.077623,143,12.9443
317524,49.262392,-123.07748,144,12.9548
317524,49.262386,-123.076726,145,13.0096
317524,49.262376,-123.075584,146,13.0928
317524,49.26237,-123.074831,147,13.1476
317524,49.262359,-123.073646,148,13.2338
317524,49.262343,-123.071787,149,13.3692
317524,49.266778,-123.239012,15,0.7941
317524,49.262326,-123.069794,150,13.5142
317524,49.262322,-123.06933,151,13.548
317524,49.262319,-123.069106,152,13.5643
317524,49.262318,-123.068957,153,13.5752
317524,49.262314,-123.068788,154,13.5875
317524,49.262269,-123.068572,155,13.604
317524,49.262263,-123.067727,156,13.6655
317524,49.262256,-123.066886,157,13.7267
317524,49.262251,-123.066164,158,13.7793
317524,49.262249,-123.065916,159,13.7973
317524,49.266778,-123.239011,16,0.7942
317524,49.26225,-123.063969,160,13.939
317524,49.262252,-123.06387,161,13.9462
317524,49.262273,-123.063824,162,13.9503
317524,49.26226,-123.06203,163,14.0809
317524,49.262243,-123.058275,164,14.3542
317524,49.262242,-123.058157,165,14.3628
317524,49.262226,-123.057441,166,14.415
317524,49.262224,-123.05735,167,14.4216
317524,49.262217,-123.057073,168,14.4418
317524,49.262218,-123.057073,169,14.4419
317524,49.266698,-123.238553,17,0.8287
317524,49.262132,-123.056591,170,14.4782
317524,49.262131,-123.056591,171,14.4784
317524,49.262026,-123.05586,172,14.5328
317524,49.262024,-123.055846,173,14.5339
317524,49.262022,-123.055513,174,14.5581
317524,49.262017,-123.054705,175,14.6169
317524,49.262018,-123.054705,176,14.617
317524,49.262007,-123.053007,177,14.7406
317524,49.262007,-123.05221,178,14.7987
317524,49.262006,-123.05221,179,14.7988
317524,49.266695,-123.23854,18,0.8297
317524,49.262006,-123.050523,180,14.9216
317524,49.262006,-123.049586,181,14.9898
317524,49.262007,-123.049586,182,14.9899
317524,49.262002,-123.047041,183,15.1751
317524,49.262002,-123.04704,184,15.1752
317524,49.261963,-123.045068,185,15.3188
317524,49.261948,-123.044314,186,15.3737
317524,49.261941,-123.043555,187,15.4289
317524,49.261924,-123.041577,188,15.5729
317524,49.261924,-123.041578,189,15.573
317524,49.266671,-123.23844,19,0.8374
317524,49.261901,-123.04013,190,15.6784
317524,49.261899,-123.039083,191,15.7546
317524,49.261895,-123.037891,192,15.8414
317524,49.261897,-123.036518,193,15.9413
317524,49.261898,-123.035143,194,16.0414
317524,49.261898,-123.034003,195,16.1244
317524,49.261898,-123.033821,196,16.1376
317524,49.261898,-123.033769,197,16.1414
317524,49.261898,-123.033645,198,16.1505
317524,49.261899,-123.033646,199,16.1506
317524,49.267589,-123.246594,2,0.1448
317524,49.266487,-123.237693,20,0.8955
317524,49.261884,-123.033328,200,16.1738
317524,49.261895,-123.033055,201,16.1937
317524,49.261941,-123.031871,202,16.28
317524,49.261942,-123.031871,203,16.2802
317524,49.262114,-123.031026,204,16.3446
317524,49.262113,-123.031026,205,16.3447
317524,49.262152,-123.03084,206,16.3589
317524,49.262489,-123.029999,207,16.4307
317524,49.26335,-123.028688,208,16.5658
317524,49.263485,-123.028483,209,16.587
317524,49.266426,-123.237506,21,0.9107
317524,49.264412,-123.026986,210,16.737
317524,49.264526,-123.026802,211,16.7555
317524,49.264585,-123.026707,212,16.765
317524,49.264635,-123.026498,213,16.7812
317524,49.264781,-123.026146,214,16.8115
317524,49.264826,-123.026019,215,16.822
317524,49.264867,-123.025901,216,16.8318
317524,49.265313,-123.024641,217,16.936
317524,49.265518,-123.023698,218,17.0083
317524,49.265555,-123.02348,219,17.0247
317524,49.266258,-123.236988,22,0.9528
317524,49.265644,-123.02348,220,17.0346
317524,49.266627,-123.023458,221,17.144
317524,49.266258,-123.236989,23,0.9529
317524,49.265646,-123.235682,24,1.0698
317524,49.265645,-123.235681,25,1.07
317524,49.26552,-123.235482,26,1.09
317524,49.264121,-123.233265,27,1.3142
317524,49.264122,-123.233266,28,1.3143
317524,49.263909,-123.232743,29,1.3592
317524,49.266404,-123.245634,3,0.294
317524,49.263709,-123.23211,30,1.4103
317524,49.263643,-123.231793,31,1.4345
317524,49.26354,-123.231298,32,1.4723
317524,49.263541,-123.231299,33,1.4725
317524,49.263473,-123.230602,34,1.5238
317524,49.26349,-123.229933,35,1.5725
317524,49.263494,-123.229768,36,1.5845
317524,49.263839,-123.215901,37,2.5945
317524,49.263855,-123.215244,38,2.6424
317524,49.263852,-123.21507,39,2.6551
317524,49.266281,-123.24554,4,0.3093
317524,49.263925,-123.214904,40,2.6696
317524,49.263905,-123.213689,41,2.7581
317524,49.263889,-123.212699,42,2.8302
317524,49.26388,-123.212129,43,2.8717
317524,49.263836,-123.209121,44,3.0906
317524,49.263791,-123.20609,45,3.3113
317524,49.263744,-123.203012,46,3.5354
317524,49.263743,-123.203011,47,3.5355
317524,49.263699,-123.200095,48,3.7478
317524,49.263699,-123.200081,49,3.7489
317524,49.266339,-123.245349,5,0.3246
317524,49.263699,-123.200082,50,3.7489
317524,49.263647,-123.19697,51,3.9755
317524,49.263637,-123.195656,52,4.0712
317524,49.263624,-123.193912,53,4.1981
317524,49.263624,-123.193913,54,4.1982
317524,49.263579,-123.190841,55,4.4218
317524,49.263578,-123.19084,56,4.422
317524,49.263533,-123.187814,57,4.6423
317524,49.263481,-123.185898,58,4.7818
317524,49.263939,-123.185888,59,4.8328
317524,49.266468,-123.244555,6,0.3841
317524,49.26437,-123.185879,60,4.8807
317524,49.264336,-123.183785,61,5.0332
317524,49.264304,-123.181857,62,5.1735
317524,49.26427,-123.179827,63,5.3213
317524,49.264269,-123.179826,64,5.3215
317524,49.264235,-123.177798,65,5.4691
317524,49.264203,-123.1759,66,5.6073
317524,49.264173,-123.173993,67,5.7462
317524,49.264174,-123.173993,68,5.7463
317524,49.264141,-123.172058,69,5.8872
317524,49.266543,-123.244019,7,0.424
317524,49.264127,-123.171242,70,5.9466
317524,49.264094,-123.170073,71,6.0317
317524,49.26408,-123.16816,72,6.171
317524,49.26405,-123.166486,73,6.2929
317524,49.264041,-123.164639,74,6.4273
317524,49.263983,-123.16241,75,6.5897
317524,49.26394,-123.160013,76,6.7642
317524,49.2639,-123.157641,77,6.9369
317524,49.263861,-123.155299,78,7.1074
317524,49.263821,-123.152938,79,7.2793
317524,49.266799,-123.242355,8,0.5484
317524,49.263812,-123.152389,80,7.3193
317524,49.263811,-123.152346,81,7.3224
317524,49.263782,-123.150543,82,7.4537
317524,49.263782,-123.150544,83,7.4538
317524,49.263742,-123.148142,84,7.6286
317524,49.263702,-123.145757,85,7.8023
317524,49.263662,-123.143414,86,7.9729
317524,49.263614,-123.141027,87,8.1467
317524,49.263614,-123.141026,88,8.1468
317524,49.263596,-123.139257,89,8.2755
317524,49.266801,-123.242342,9,0.5494
317524,49.263589,-123.138562,90,8.3261
317524,49.263581,-123.137859,91,8.3773
317524,49.26356,-123.136088,92,8.5062
